ride,track,gateId,clusterId,t_iso,kind,angle_deg,speed_kmh,own_route
20260716-1738-work2home-19338378744,EveningA,HomeStationPreferred:G1,C042,2026-07-16T15:47:10.343Z,wrong_direction,179.84,24.26,False
20260716-1738-work2home-19338378744,EveningA,HomeFosh:G1,C069,2026-07-16T15:47:33.279Z,wrong_direction,171.85,23.5,False
20260716-1738-work2home-19338378744,EveningA,EveningA:G3,C009,2026-07-16T15:48:48.444Z,valid,5.42,24.72,True
20260716-1738-work2home-19338378744,EveningA,Morning:G1,C002,2026-07-16T15:49:17.170Z,wrong_direction,178.56,24.74,False
20260716-1738-work2home-19338378744,EveningA,HomeStationPreferred:START,C041,2026-07-16T15:52:04.760Z,wrong_direction,178.0,22.39,False
20260716-1738-work2home-19338378744,EveningA,HomeChurch:START,C041,2026-07-16T15:52:05.781Z,wrong_direction,178.61,21.17,False
20260716-1738-work2home-19338378744,EveningA,HomeFosh:START,C041,2026-07-16T15:52:08.788Z,wrong_direction,179.5,22.19,False
20260716-1738-work2home-19338378744,EveningA,HomeStationViaFosh:START,C041,2026-07-16T15:52:09.498Z,wrong_direction,180.0,21.62,False
20260716-1738-work2home-19338378744,EveningA,StationHomePreferred:FINISH,C053,2026-07-16T15:52:12.376Z,valid,0.95,21.81,False
20260716-1738-work2home-19338378744,EveningA,FoshHome:FINISH,C053,2026-07-16T15:52:15.889Z,valid,2.62,21.49,False
20260716-1738-work2home-19338378744,EveningA,Morning:START,C001,2026-07-16T15:52:26.083Z,wrong_direction,178.56,21.81,False
20260716-1738-work2home-19338378744,EveningA,EveningA:FINISH,C010,2026-07-16T15:52:26.880Z,valid,5.3,21.81,True
20260716-1738-work2home-19338378744,EveningA,ChurchHome:FINISH,C010,2026-07-16T15:52:28.497Z,valid,0.19,20.73,False
20260717-2332-work2home-19354821638,EveningB,WorkChurchA:START,C054,2026-07-17T21:32:42.626Z,valid,13.39,16.21,False
20260717-2332-work2home-19354821638,EveningB,WorkChurchB:START,C035,2026-07-17T21:32:42.855Z,valid,72.52,16.21,False
20260717-2332-work2home-19354821638,EveningB,EveningB:START,C011,2026-07-17T21:33:12.432Z,valid,3.43,14.65,True
20260717-2332-work2home-19354821638,EveningB,MorningB:FINISH,C020,2026-07-17T21:33:12.432Z,wrong_direction,176.45,14.65,False
20260717-2332-work2home-19354821638,EveningB,MorningB:G3,C019,2026-07-17T21:36:53.395Z,wrong_direction,179.56,25.34,False
20260717-2332-work2home-19354821638,EveningB,EveningB:G1,C012,2026-07-17T21:36:53.395Z,valid,0.83,25.34,True
20260717-2332-work2home-19354821638,EveningB,FoshHome:G2,C075,2026-07-17T21:37:28.264Z,valid,2.79,25.09,False
20260717-2332-work2home-19354821638,EveningB,ChurchHome:G2,C068,2026-07-17T21:39:13.696Z,valid,1.35,23.71,False
20260717-2332-work2home-19354821638,EveningB,EveningB:G2,C013,2026-07-17T21:40:17.023Z,valid,0.78,25.15,True
20260717-2332-work2home-19354821638,EveningB,MorningB:G2,C018,2026-07-17T21:40:17.023Z,wrong_direction,179.22,25.15,False
20260717-2332-work2home-19354821638,EveningB,FoshHome:G3,C076,2026-07-17T21:42:27.300Z,valid,2.45,31.16,False
20260717-2332-work2home-19354821638,EveningB,HomeChurch:G1,C017,2026-07-17T21:43:13.074Z,wrong_direction,179.99,38.35,False
20260717-2332-work2home-19354821638,EveningB,MorningB:G1,C017,2026-07-17T21:43:13.184Z,wrong_direction,174.49,38.35,False
20260717-2332-work2home-19354821638,EveningB,EveningB:G3,C014,2026-07-17T21:43:13.194Z,valid,2.24,38.35,True
20260717-2332-work2home-19354821638,EveningB,ChurchHome:G3,C014,2026-07-17T21:43:15.256Z,valid,3.95,28.51,False
20260717-2332-work2home-19354821638,EveningB,EveningB:FINISH,C015,2026-07-17T21:46:07.107Z,valid,2.73,23.1,True
20260717-2332-work2home-19354821638,EveningB,MorningB:START,C016,2026-07-17T21:47:15.526Z,wrong_direction,179.79,24.68,False
20260720-1855-work2home-19399895229,EveningA,Morning:FINISH,C005,2026-07-20T16:55:22.022Z,wrong_direction,172.55,24.12,False
20260720-1855-work2home-19399895229,EveningA,EveningA:START,C006,2026-07-20T16:55:36.909Z,valid,25.09,24.83,True
20260720-1855-work2home-19399895229,EveningA,HomeStationViaFosh:G2,C047,2026-07-20T16:58:00.674Z,wrong_direction,178.72,24.46,False
20260720-1855-work2home-19399895229,EveningA,HomeStationPreferred:G2,C043,2026-07-20T16:58:25.224Z,wrong_direction,140.97,23.74,False
20260720-1855-work2home-19399895229,EveningA,StationHomePreferred:G2,C051,2026-07-20T16:58:25.368Z,valid,41.41,23.74,False
20260720-1855-work2home-19399895229,EveningA,Morning:G3,C004,2026-07-20T16:58:36.392Z,wrong_direction,179.85,22.6,False
20260720-1855-work2home-19399895229,EveningA,EveningA:G1,C007,2026-07-20T16:58:59.140Z,valid,0.18,23.51,True
20260720-1855-work2home-19399895229,EveningA,HomeFosh:G2,C070,2026-07-20T16:59:05.331Z,wrong_direction,179.6,24.02,False
20260720-1855-work2home-19399895229,EveningA,Morning:G2,C003,2026-07-20T17:02:29.736Z,wrong_direction,178.94,25.1,False
20260720-1855-work2home-19399895229,EveningA,EveningA:G2,C008,2026-07-20T17:02:44.901Z,valid,1.9,25.2,True
20260720-1855-work2home-19399895229,EveningA,HomeStationViaFosh:G1,C046,2026-07-20T17:03:36.005Z,wrong_direction,179.54,24.32,False
20260720-1855-work2home-19399895229,EveningA,StationHomePreferred:G3,C052,2026-07-20T17:03:42.517Z,valid,0.95,24.06,False
20260720-1855-work2home-19399895229,EveningA,HomeStationPreferred:G1,C042,2026-07-20T17:03:43.513Z,wrong_direction,178.34,24.62,False
20260720-1855-work2home-19399895229,EveningA,HomeFosh:G1,C069,2026-07-20T17:04:06.320Z,wrong_direction,165.11,24.81,False
20260720-1855-work2home-19399895229,EveningA,EveningA:G3,C009,2026-07-20T17:05:20.718Z,valid,2.26,25.07,True
20260720-1855-work2home-19399895229,EveningA,Morning:G1,C002,2026-07-20T17:05:49.191Z,wrong_direction,179.3,25.51,False
20260720-1855-work2home-19399895229,EveningA,HomeStationPreferred:START,C041,2026-07-20T17:08:40.565Z,wrong_direction,179.64,24.91,False
20260720-1855-work2home-19399895229,EveningA,HomeChurch:START,C041,2026-07-20T17:08:41.470Z,wrong_direction,177.16,23.67,False
20260720-1855-work2home-19399895229,EveningA,HomeFosh:START,C041,2026-07-20T17:08:44.242Z,wrong_direction,179.47,23.55,False
20260720-1855-work2home-19399895229,EveningA,HomeStationViaFosh:START,C041,2026-07-20T17:08:44.901Z,wrong_direction,179.73,23.55,False
20260720-1855-work2home-19399895229,EveningA,StationHomePreferred:FINISH,C053,2026-07-20T17:08:47.485Z,valid,0.65,24.08,False
20260720-1855-work2home-19399895229,EveningA,FoshHome:FINISH,C053,2026-07-20T17:08:50.701Z,valid,1.21,23.93,False
20260720-1855-work2home-19399895229,EveningA,Morning:START,C001,2026-07-20T17:09:00.022Z,wrong_direction,179.19,23.93,False
20260720-1855-work2home-19399895229,EveningA,EveningA:FINISH,C010,2026-07-20T17:09:00.733Z,valid,4.67,23.93,True
20260720-1855-work2home-19399895229,EveningA,ChurchHome:FINISH,C010,2026-07-20T17:09:02.152Z,valid,8.9,23.07,False
20260722-0952-home2work-19421935423,Morning,MorningB:START,C016,2026-07-22T07:53:20.614Z,valid,5.43,21.78,False
20260722-0952-home2work-19421935423,Morning,Morning:G1,C002,2026-07-22T07:56:33.476Z,valid,1.44,24.74,True
20260722-0952-home2work-19421935423,Morning,EveningA:G3,C009,2026-07-22T07:57:02.581Z,wrong_direction,178.77,25.2,False
20260722-0952-home2work-19421935423,Morning,HomeFosh:G1,C069,2026-07-22T07:58:17.793Z,valid,7.41,25.03,False
20260722-0952-home2work-19421935423,Morning,HomeStationPreferred:G1,C042,2026-07-22T07:58:41.178Z,valid,1.6,24.77,False
20260722-0952-home2work-19421935423,Morning,StationHomePreferred:G3,C052,2026-07-22T07:58:42.152Z,wrong_direction,176.22,25.1,False
20260722-0952-home2work-19421935423,Morning,HomeStationViaFosh:G1,C046,2026-07-22T07:58:48.537Z,valid,0.66,24.91,False
20260722-0952-home2work-19421935423,Morning,EveningA:G2,C008,2026-07-22T07:59:39.752Z,wrong_direction,167.41,25.43,False
20260722-0952-home2work-19421935423,Morning,Morning:G2,C003,2026-07-22T07:59:54.623Z,valid,1.91,24.97,True
20260722-0952-home2work-19421935423,Morning,HomeFosh:G2,C070,2026-07-22T08:03:22.868Z,valid,0.27,27.78,False
20260722-0952-home2work-19421935423,Morning,EveningA:G1,C007,2026-07-22T08:03:29.140Z,wrong_direction,179.38,24.27,False
20260722-0952-home2work-19421935423,Morning,Morning:G3,C004,2026-07-22T08:03:52.686Z,valid,10.46,24.65,True
20260722-0952-home2work-19421935423,Morning,StationHomePreferred:G2,C051,2026-07-22T08:04:03.699Z,wrong_direction,133.28,23.73,False
20260722-0952-home2work-19421935423,Morning,HomeStationPreferred:G2,C043,2026-07-22T08:04:03.820Z,valid,44.34,23.73,False
20260722-0952-home2work-19421935423,Morning,HomeStationViaFosh:G2,C047,2026-07-22T08:04:29.605Z,valid,2.35,23.45,False
20260722-0952-home2work-19421935423,Morning,EveningA:START,C006,2026-07-22T08:06:59.134Z,wrong_direction,163.41,25.17,False
20260722-0952-home2work-19421935423,Morning,Morning:FINISH,C005,2026-07-22T08:07:15.642Z,valid,7.33,20.38,True
20260722-0952-home2work-19421935423,Morning,WorkChurchA:START,C054,2026-07-22T10:26:15.979Z,valid,48.91,6.27,False
20260722-0952-home2work-19421935423,Morning,WorkChurchA:START,C054,2026-07-22T10:48:48.562Z,wrong_direction,150.93,1.17,False
20260722-0952-home2work-19421935423,Morning,WorkChurchA:START,C054,2026-07-22T11:55:36.468Z,valid,42.5,0.7,False
20260722-0952-home2work-19421935423,Morning,WorkChurchA:START,C054,2026-07-22T12:38:57.170Z,valid,36.63,41.0,False
20260722-0952-home2work-19421935423,Morning,WorkChurchA:START,C054,2026-07-22T12:39:11.695Z,wrong_direction,140.28,19.48,False
20260722-0952-home2work-19421935423,Morning,WorkChurchB:START,C035,2026-07-22T12:41:07.519Z,valid,39.31,28.6,False
20260722-0952-home2work-19421935423,Morning,WorkChurchA:START,C054,2026-07-22T12:41:08.764Z,valid,19.82,28.6,False
20260722-0952-home2work-19421935423,Morning,WorkChurchA:START,C054,2026-07-22T12:41:25.249Z,wrong_direction,160.51,44.78,False
20260722-0952-home2work-19421935423,Morning,WorkChurchB:START,C035,2026-07-22T12:41:26.084Z,wrong_direction,140.36,44.78,False
20260722-0952-home2work-19421935423,Morning,WorkChurchA:START,C054,2026-07-22T13:09:59.728Z,wrong_direction,138.42,107.33,False
20260723-0930-home2work-19428145590,Morning,ChurchHome:FINISH,C010,2026-07-23T07:30:43.356Z,wrong_direction,171.95,21.89,False
20260723-0930-home2work-19428145590,Morning,EveningA:FINISH,C010,2026-07-23T07:30:44.876Z,wrong_direction,175.61,22.84,False
20260723-0930-home2work-19428145590,Morning,Morning:START,C001,2026-07-23T07:30:45.621Z,valid,2.86,22.98,True
20260723-0930-home2work-19428145590,Morning,FoshHome:FINISH,C053,2026-07-23T07:30:54.935Z,wrong_direction,176.86,23.16,False
20260723-0930-home2work-19428145590,Morning,StationHomePreferred:FINISH,C053,2026-07-23T07:30:58.103Z,wrong_direction,177.69,23.67,False
20260723-0930-home2work-19428145590,Morning,HomeStationViaFosh:START,C041,2026-07-23T07:31:00.705Z,valid,2.93,24.44,False
20260723-0930-home2work-19428145590,Morning,HomeFosh:START,C041,2026-07-23T07:31:01.332Z,valid,2.51,24.99,False
20260723-0930-home2work-19428145590,Morning,HomeChurch:START,C041,2026-07-23T07:31:04.006Z,valid,3.65,25.35,False
20260723-0930-home2work-19428145590,Morning,HomeStationPreferred:START,C041,2026-07-23T07:31:04.873Z,valid,2.9,25.35,False
20260723-0930-home2work-19428145590,Morning,Morning:G1,C002,2026-07-23T07:33:41.913Z,valid,1.09,24.87,True
20260723-0930-home2work-19428145590,Morning,EveningA:G3,C009,2026-07-23T07:34:10.398Z,wrong_direction,179.06,24.57,False
20260723-0930-home2work-19428145590,Morning,HomeFosh:G1,C069,2026-07-23T07:35:24.897Z,valid,11.83,21.88,False
20260723-0930-home2work-19428145590,Morning,HomeStationPreferred:G1,C042,2026-07-23T07:35:47.583Z,valid,0.21,24.46,False
20260723-0930-home2work-19428145590,Morning,StationHomePreferred:G3,C052,2026-07-23T07:35:48.569Z,wrong_direction,176.52,24.64,False
20260723-0930-home2work-19428145590,Morning,HomeStationViaFosh:G1,C046,2026-07-23T07:35:55.017Z,valid,0.5,23.67,False
20260723-0930-home2work-19428145590,Morning,EveningA:G2,C008,2026-07-23T07:36:45.479Z,wrong_direction,177.25,25.34,False
20260723-0930-home2work-19428145590,Morning,Morning:G2,C003,2026-07-23T07:37:00.232Z,valid,3.71,24.32,True
20260723-0930-home2work-19428145590,Morning,HomeFosh:G2,C070,2026-07-23T07:40:23.612Z,valid,2.86,23.34,False
20260723-0930-home2work-19428145590,Morning,EveningA:G1,C007,2026-07-23T07:40:29.973Z,wrong_direction,179.49,25.24,False
20260723-0930-home2work-19428145590,Morning,Morning:G3,C004,2026-07-23T07:40:53.652Z,valid,2.4,34.43,True
20260723-0930-home2work-19428145590,Morning,StationHomePreferred:G2,C051,2026-07-23T07:41:03.809Z,wrong_direction,138.35,24.83,False
20260723-0930-home2work-19428145590,Morning,HomeStationPreferred:G2,C043,2026-07-23T07:41:03.948Z,valid,39.27,24.83,False
20260723-0930-home2work-19428145590,Morning,HomeStationViaFosh:G2,C047,2026-07-23T07:41:29.684Z,valid,0.41,24.78,False
20260723-0930-home2work-19428145590,Morning,EveningA:START,C006,2026-07-23T07:43:52.564Z,wrong_direction,162.83,24.78,False
20260723-0930-home2work-19428145590,Morning,Morning:FINISH,C005,2026-07-23T07:44:09.050Z,valid,4.14,23.84,True
20260723-0930-home2work-19428145590,Morning,WorkChurchA:START,C054,2026-07-23T07:44:28.348Z,valid,22.3,22.37,False
20260723-0930-home2work-19428145590,Morning,WorkChurchB:START,C035,2026-07-23T07:44:29.376Z,valid,54.38,19.38,False
20260723-0930-home2work-19428145590,Morning,WorkChurchB:START,C035,2026-07-23T07:44:35.113Z,wrong_direction,167.04,15.58,False
20260723-0930-home2work-19428145590,Morning,StationWorkAlt:FINISH,C035,2026-07-23T07:44:38.086Z,wrong_direction,171.96,22.29,False
20260723-2147-work2home-19436961849,EveningB,StationWorkAlt:FINISH,C035,2026-07-23T19:47:22.361Z,valid,2.99,25.54,False
20260723-2147-work2home-19436961849,EveningB,WorkChurchB:START,C035,2026-07-23T19:47:25.528Z,valid,6.72,18.47,False
20260723-2147-work2home-19436961849,EveningB,MorningB:FINISH,C020,2026-07-23T19:47:50.145Z,wrong_direction,175.95,22.35,False
20260723-2147-work2home-19436961849,EveningB,EveningB:START,C011,2026-07-23T19:47:50.146Z,valid,3.92,22.35,True
20260723-2147-work2home-19436961849,EveningB,MorningB:G3,C019,2026-07-23T19:51:16.064Z,wrong_direction,178.99,25.34,False
20260723-2147-work2home-19436961849,EveningB,EveningB:G1,C012,2026-07-23T19:51:16.065Z,valid,0.62,25.34,True
20260723-2147-work2home-19436961849,EveningB,FoshHome:G2,C075,2026-07-23T19:51:50.789Z,valid,4.77,25.75,False
20260723-2147-work2home-19436961849,EveningB,ChurchHome:G2,C068,2026-07-23T19:53:29.540Z,valid,2.65,20.91,False
20260723-2147-work2home-19436961849,EveningB,EveningB:G2,C013,2026-07-23T19:54:33.755Z,valid,0.46,24.8,True
20260723-2147-work2home-19436961849,EveningB,MorningB:G2,C018,2026-07-23T19:54:33.755Z,wrong_direction,179.54,24.8,False
20260723-2147-work2home-19436961849,EveningB,FoshHome:G3,C076,2026-07-23T19:56:45.482Z,valid,1.03,30.37,False
20260723-2147-work2home-19436961849,EveningB,HomeChurch:G1,C017,2026-07-23T19:57:31.654Z,wrong_direction,179.93,32.57,False
20260723-2147-work2home-19436961849,EveningB,MorningB:G1,C017,2026-07-23T19:57:31.782Z,wrong_direction,174.54,32.57,False
20260723-2147-work2home-19436961849,EveningB,EveningB:G3,C014,2026-07-23T19:57:31.795Z,valid,2.19,32.57,True
20260723-2147-work2home-19436961849,EveningB,ChurchHome:G3,C014,2026-07-23T19:57:33.755Z,valid,1.06,32.79,False
20260723-2147-work2home-19436961849,EveningB,EveningB:FINISH,C015,2026-07-23T20:00:27.799Z,valid,0.25,22.42,True
20260723-2147-work2home-19436961849,EveningB,MorningB:START,C016,2026-07-23T20:01:43.417Z,wrong_direction,175.32,8.15,False
20260724-0910-home2work-19441815836,Morning,ChurchHome:FINISH,C010,2026-07-24T07:10:44.843Z,wrong_direction,178.4,23.32,False
20260724-0910-home2work-19441815836,Morning,EveningA:FINISH,C010,2026-07-24T07:10:46.308Z,wrong_direction,173.61,24.91,False
20260724-0910-home2work-19441815836,Morning,Morning:START,C001,2026-07-24T07:10:47.001Z,valid,0.71,24.71,True
20260724-0910-home2work-19441815836,Morning,FoshHome:FINISH,C053,2026-07-24T07:10:55.954Z,wrong_direction,177.62,24.62,False
20260724-0910-home2work-19441815836,Morning,StationHomePreferred:FINISH,C053,2026-07-24T07:10:59.065Z,wrong_direction,178.42,23.93,False
20260724-0910-home2work-19441815836,Morning,HomeStationViaFosh:START,C041,2026-07-24T07:11:01.610Z,valid,1.44,24.53,False
20260724-0910-home2work-19441815836,Morning,HomeFosh:START,C041,2026-07-24T07:11:02.238Z,valid,1.44,24.91,False
20260724-0910-home2work-19441815836,Morning,HomeChurch:START,C041,2026-07-24T07:11:04.937Z,valid,1.85,25.02,False
20260724-0910-home2work-19441815836,Morning,HomeStationPreferred:START,C041,2026-07-24T07:11:05.817Z,valid,0.36,24.91,False
20260724-0910-home2work-19441815836,Morning,Morning:G1,C002,2026-07-24T07:13:44.310Z,valid,0.38,24.09,True
20260724-0910-home2work-19441815836,Morning,EveningA:G3,C009,2026-07-24T07:14:13.416Z,wrong_direction,178.0,24.44,False
20260724-0910-home2work-19441815836,Morning,HomeFosh:G1,C069,2026-07-24T07:15:30.811Z,valid,7.2,22.8,False
20260724-0910-home2work-19441815836,Morning,HomeStationPreferred:G1,C042,2026-07-24T07:15:53.736Z,valid,1.31,23.67,False
20260724-0910-home2work-19441815836,Morning,StationHomePreferred:G3,C052,2026-07-24T07:15:54.739Z,wrong_direction,179.43,24.26,False
20260724-0910-home2work-19441815836,Morning,HomeStationViaFosh:G1,C046,2026-07-24T07:16:01.115Z,valid,1.12,25.22,False
20260724-0910-home2work-19441815836,Morning,EveningA:G2,C008,2026-07-24T07:16:52.154Z,wrong_direction,173.95,25.93,False
20260724-0910-home2work-19441815836,Morning,Morning:G2,C003,2026-07-24T07:17:06.952Z,valid,0.42,25.48,True
20260724-0910-home2work-19441815836,Morning,HomeFosh:G2,C070,2026-07-24T07:20:34.549Z,valid,0.4,24.02,False
20260724-0910-home2work-19441815836,Morning,EveningA:G1,C007,2026-07-24T07:20:40.898Z,wrong_direction,178.2,26.44,False
20260724-0910-home2work-19441815836,Morning,Morning:G3,C004,2026-07-24T07:21:04.379Z,valid,2.34,25.25,True
20260724-0910-home2work-19441815836,Morning,StationHomePreferred:G2,C051,2026-07-24T07:21:14.867Z,wrong_direction,140.82,21.69,False
20260724-0910-home2work-19441815836,Morning,HomeStationPreferred:G2,C043,2026-07-24T07:21:15.007Z,valid,21.42,21.2,False
20260724-0910-home2work-19441815836,Morning,HomeStationViaFosh:G2,C047,2026-07-24T07:21:40.624Z,valid,0.3,23.92,False
20260724-0910-home2work-19441815836,Morning,EveningA:START,C006,2026-07-24T07:24:03.985Z,wrong_direction,163.97,25.57,False
20260724-0910-home2work-19441815836,Morning,Morning:FINISH,C005,2026-07-24T07:24:20.900Z,valid,7.7,19.53,True
20260724-1838-work2home-19448004625,EveningA,Morning:FINISH,C005,2026-07-24T16:39:04.533Z,wrong_direction,167.36,18.0,False
20260724-1838-work2home-19448004625,EveningA,EveningA:START,C006,2026-07-24T16:39:22.148Z,valid,21.32,22.69,True
20260724-1838-work2home-19448004625,EveningA,HomeStationViaFosh:G2,C047,2026-07-24T16:41:52.835Z,wrong_direction,176.6,23.99,False
20260724-1838-work2home-19448004625,EveningA,HomeStationPreferred:G2,C043,2026-07-24T16:42:18.009Z,wrong_direction,140.82,22.45,False
20260724-1838-work2home-19448004625,EveningA,StationHomePreferred:G2,C051,2026-07-24T16:42:18.147Z,valid,41.56,22.45,False
20260724-1838-work2home-19448004625,EveningA,Morning:G3,C004,2026-07-24T16:42:28.766Z,wrong_direction,169.73,22.8,False
20260724-1838-work2home-19448004625,EveningA,EveningA:G1,C007,2026-07-24T16:42:52.627Z,valid,3.31,24.87,True
20260724-1838-work2home-19448004625,EveningA,HomeFosh:G2,C070,2026-07-24T16:42:58.740Z,wrong_direction,179.37,25.76,False
20260724-1838-work2home-19448004625,EveningA,Morning:G2,C003,2026-07-24T16:46:28.782Z,wrong_direction,178.28,24.73,False
20260724-1838-work2home-19448004625,EveningA,EveningA:G2,C008,2026-07-24T16:46:43.712Z,valid,4.85,25.16,True
20260724-1838-work2home-19448004625,EveningA,HomeStationViaFosh:G1,C046,2026-07-24T16:47:34.768Z,wrong_direction,178.44,24.38,False
20260724-1838-work2home-19448004625,EveningA,StationHomePreferred:G3,C052,2026-07-24T16:47:41.248Z,valid,0.9,24.42,False
20260724-1838-work2home-19448004625,EveningA,HomeStationPreferred:G1,C042,2026-07-24T16:47:42.232Z,wrong_direction,179.14,25.16,False
20260724-1838-work2home-19448004625,EveningA,HomeFosh:G1,C069,2026-07-24T16:48:05.173Z,wrong_direction,171.49,24.32,False
20260724-1838-work2home-19448004625,EveningA,EveningA:G3,C009,2026-07-24T16:49:23.859Z,valid,3.5,24.48,True
20260724-1838-work2home-19448004625,EveningA,Morning:G1,C002,2026-07-24T16:49:53.270Z,wrong_direction,179.62,24.09,False
20260724-1838-work2home-19448004625,EveningA,HomeStationPreferred:START,C041,2026-07-24T16:52:42.510Z,wrong_direction,179.85,23.36,False
20260724-1838-work2home-19448004625,EveningA,HomeChurch:START,C041,2026-07-24T16:52:43.451Z,wrong_direction,179.34,23.25,False
20260724-1838-work2home-19448004625,EveningA,HomeFosh:START,C041,2026-07-24T16:52:46.338Z,wrong_direction,177.07,23.07,False
20260724-1838-work2home-19448004625,EveningA,HomeStationViaFosh:START,C041,2026-07-24T16:52:47.011Z,wrong_direction,176.99,22.7,False
20260724-1838-work2home-19448004625,EveningA,StationHomePreferred:FINISH,C053,2026-07-24T16:52:49.814Z,valid,0.51,21.62,False
20260724-1838-work2home-19448004625,EveningA,FoshHome:FINISH,C053,2026-07-24T16:52:53.233Z,valid,0.23,22.26,False
20260724-1838-work2home-19448004625,EveningA,Morning:START,C001,2026-07-24T16:53:02.896Z,wrong_direction,179.53,23.48,False
20260724-1838-work2home-19448004625,EveningA,EveningA:FINISH,C010,2026-07-24T16:53:03.628Z,valid,5.07,23.74,True
20260724-1838-work2home-19448004625,EveningA,ChurchHome:FINISH,C010,2026-07-24T16:53:05.163Z,valid,3.72,21.47,False
20260725-0858-home2work-19454333922,Morning,ChurchHome:FINISH,C010,2026-07-25T06:59:14.378Z,wrong_direction,173.18,21.84,False
20260725-0858-home2work-19454333922,Morning,EveningA:FINISH,C010,2026-07-25T06:59:15.949Z,wrong_direction,177.99,21.44,False
20260725-0858-home2work-19454333922,Morning,Morning:START,C001,2026-07-25T06:59:16.710Z,valid,1.44,22.53,True
20260725-0858-home2work-19454333922,Morning,FoshHome:FINISH,C053,2026-07-25T06:59:26.521Z,wrong_direction,177.62,24.62,False
20260725-0858-home2work-19454333922,Morning,StationHomePreferred:FINISH,C053,2026-07-25T06:59:29.660Z,wrong_direction,178.94,23.89,False
20260725-0858-home2work-19454333922,Morning,HomeStationViaFosh:START,C041,2026-07-25T06:59:32.255Z,valid,1.71,24.99,False
20260725-0858-home2work-19454333922,Morning,HomeFosh:START,C041,2026-07-25T06:59:32.878Z,valid,2.51,24.99,False
20260725-0858-home2work-19454333922,Morning,HomeChurch:START,C041,2026-07-25T06:59:35.545Z,valid,4.35,25.1,False
20260725-0858-home2work-19454333922,Morning,HomeStationPreferred:START,C041,2026-07-25T06:59:36.415Z,valid,0.79,25.47,False
20260725-0858-home2work-19454333922,Morning,Morning:G1,C002,2026-07-25T07:02:36.376Z,valid,1.44,24.24,True
20260725-0858-home2work-19454333922,Morning,EveningA:G3,C009,2026-07-25T07:03:05.190Z,wrong_direction,175.0,24.55,False
20260725-0858-home2work-19454333922,Morning,HomeFosh:G1,C069,2026-07-25T07:04:20.414Z,valid,5.48,24.59,False
20260725-0858-home2work-19454333922,Morning,HomeStationPreferred:G1,C042,2026-07-25T07:04:43.570Z,valid,0.59,23.37,False
20260725-0858-home2work-19454333922,Morning,StationHomePreferred:G3,C052,2026-07-25T07:04:44.594Z,wrong_direction,179.8,23.82,False
20260725-0858-home2work-19454333922,Morning,HomeStationViaFosh:G1,C046,2026-07-25T07:04:51.189Z,valid,2.44,25.26,False
20260725-0858-home2work-19454333922,Morning,EveningA:G2,C008,2026-07-25T07:05:42.547Z,wrong_direction,169.79,25.71,False
20260725-0858-home2work-19454333922,Morning,Morning:G2,C003,2026-07-25T07:05:57.145Z,valid,2.5,25.47,True
20260725-0858-home2work-19454333922,Morning,HomeFosh:G2,C070,2026-07-25T07:09:26.678Z,valid,2.52,26.6,False
20260725-0858-home2work-19454333922,Morning,EveningA:G1,C007,2026-07-25T07:09:33.289Z,wrong_direction,173.27,20.98,False
20260725-0858-home2work-19454333922,Morning,Morning:G3,C004,2026-07-25T07:09:56.263Z,valid,3.14,25.81,True
20260725-0858-home2work-19454333922,Morning,StationHomePreferred:G2,C051,2026-07-25T07:10:05.630Z,wrong_direction,132.35,22.28,False
20260725-0858-home2work-19454333922,Morning,HomeStationPreferred:G2,C043,2026-07-25T07:10:05.803Z,valid,45.27,22.28,False
20260725-0858-home2work-19454333922,Morning,HomeStationViaFosh:G2,C047,2026-07-25T07:10:31.549Z,valid,0.75,25.4,False
20260725-0858-home2work-19454333922,Morning,EveningA:START,C006,2026-07-25T07:12:54.789Z,wrong_direction,163.23,23.46,False
20260725-0858-home2work-19454333922,Morning,Morning:FINISH,C005,2026-07-25T07:13:11.561Z,valid,9.55,14.83,True
20260727-0843-home2work-19481481998,Morning,ChurchHome:FINISH,C010,2026-07-27T06:44:52.791Z,wrong_direction,173.52,21.82,False
20260727-0843-home2work-19481481998,Morning,EveningA:FINISH,C010,2026-07-27T06:44:54.495Z,wrong_direction,170.16,20.61,False
20260727-0843-home2work-19481481998,Morning,Morning:START,C001,2026-07-27T06:44:55.366Z,valid,3.72,20.87,True
20260727-0843-home2work-19481481998,Morning,FoshHome:FINISH,C053,2026-07-27T06:45:05.139Z,wrong_direction,175.74,22.29,False
20260727-0843-home2work-19481481998,Morning,StationHomePreferred:FINISH,C053,2026-07-27T06:45:08.320Z,wrong_direction,178.62,25.67,False
20260727-0843-home2work-19481481998,Morning,HomeStationViaFosh:START,C041,2026-07-27T06:45:10.687Z,valid,1.2,25.82,False
20260727-0843-home2work-19481481998,Morning,HomeFosh:START,C041,2026-07-27T06:45:11.289Z,valid,2.11,25.18,False
20260727-0843-home2work-19481481998,Morning,HomeChurch:START,C041,2026-07-27T06:45:13.900Z,valid,2.95,25.6,False
20260727-0843-home2work-19481481998,Morning,HomeStationPreferred:START,C041,2026-07-27T06:45:14.766Z,valid,2.54,25.16,False
20260727-0843-home2work-19481481998,Morning,Morning:G1,C002,2026-07-27T06:48:00.926Z,valid,3.11,25.19,True
